n_neighbors,min_cluster_size,min_samples,cluster_selection_method,reduce_nr,seed,n_raw,outlier_pre,outlier_post,K,cv,div,excl,frex
10,35,,eom,10,42,31,0.13464264021056893,0.13464264021056893,9,0.5346812996869758,0.7833333333333333,0.5139686934528712,0.9438294076034173
10,35,,eom,15,42,31,0.13464264021056893,0.13464264021056893,14,0.505800625075455,0.7678571428571429,0.44687675544212674,0.9655558687359728
10,35,,eom,20,42,31,0.13464264021056893,0.13464264021056893,19,0.5193271810624168,0.7526315789473684,0.41931041502578814,0.9749590605085658
10,35,,eom,25,42,31,0.13464264021056893,0.13464264021056893,24,0.5306024805102062,0.74375,0.3941075427190504,0.9801120937466106
10,35,,eom,30,42,31,0.13464264021056893,0.13464264021056893,29,0.5446220925157418,0.7448275862068966,0.3886100847953792,0.9836015004299782
10,40,,leaf,10,42,46,0.2504555578052237,0.2504555578052237,9,0.5247068566074831,0.85,0.5814460010385674,0.952968237397969
10,40,,leaf,15,42,46,0.2504555578052237,0.2504555578052237,14,0.5077477669353426,0.8071428571428572,0.47966472292324297,0.9706575832605425
10,40,,leaf,20,42,46,0.2504555578052237,0.2504555578052237,19,0.5199634652864733,0.7868421052631579,0.44452344900940766,0.9785267189917863
10,40,,leaf,25,42,46,0.2504555578052237,0.2504555578052237,24,0.5625675882205514,0.775,0.4372748439547001,0.9828745862599235
10,40,,leaf,30,42,46,0.2504555578052237,0.2504555578052237,29,0.556975557428239,0.753448275862069,0.4194446294933143,0.9857853583962246
10,40,,eom,10,42,28,0.14679084834986839,0.14679084834986839,9,0.5292041434538706,0.7777777777777778,0.5050320272549809,0.9439544683140526
10,40,,eom,15,42,28,0.14679084834986839,0.14679084834986839,14,0.4987746575290518,0.7607142857142857,0.4403653852048697,0.9657735456030281
10,40,,eom,20,42,28,0.14679084834986839,0.14679084834986839,19,0.5175479444828812,0.7631578947368421,0.4307065493996328,0.9752371907117401
10,40,,eom,25,42,28,0.14679084834986839,0.14679084834986839,24,0.5259975802198519,0.7583333333333333,0.40973674938456756,0.9804090024770775
10,40,,eom,30,42,28,0.14679084834986839,0.14679084834986839,28,0.5515970549590734,0.75,0.39505401235058774,0.9831809388011781
15,8,,leaf,10,42,187,0.333265843288115,0.333265843288115,9,0.505397773298301,0.8166666666666667,0.5466356112985458,0.9576201502888695
15,8,,leaf,15,42,187,0.333265843288115,0.333265843288115,14,0.5222757912470438,0.7928571428571428,0.49858592793682693,0.9735133522825583
15,8,,leaf,20,42,187,0.333265843288115,0.333265843288115,19,0.5178568060294684,0.8078947368421052,0.48976146385828684,0.9806806079532931
15,8,,leaf,25,42,187,0.333265843288115,0.333265843288115,24,0.5240137675433566,0.8041666666666667,0.46957588171286746,0.9846201697687288
15,8,,leaf,30,42,187,0.333265843288115,0.333265843288115,29,0.5514174437810514,0.8155172413793104,0.48732993860415147,0.9873231810825137
15,8,,eom,10,42,164,0.2530876695687386,0.2530876695687386,9,0.5049541294696169,0.8111111111111111,0.5376392261560122,0.951502566036953
15,8,,eom,15,42,164,0.2530876695687386,0.2530876695687386,14,0.502010781351075,0.8178571428571428,0.5114913617642196,0.970705806749364
15,8,,eom,20,42,164,0.2530876695687386,0.2530876695687386,19,0.5426145007984879,0.8210526315789474,0.5221348258958949,0.97856327448073
15,8,,eom,25,42,164,0.2530876695687386,0.2530876695687386,24,0.5411984976784584,0.825,0.4968726131911532,0.9830531144163457
15,8,,eom,30,42,164,0.2530876695687386,0.2530876695687386,29,0.5434349190388394,0.8206896551724138,0.4975006278951589,0.9858666018722192
15,15,,leaf,10,42,107,0.3182830532496457,0.3182830532496457,9,0.5139852358659929,0.7888888888888889,0.5233326890356707,0.9564998429918583
15,15,,leaf,15,42,107,0.3182830532496457,0.3182830532496457,14,0.5373744790569872,0.8178571428571428,0.5187201379449229,0.9735922318135541
15,15,,leaf,20,42,107,0.3182830532496457,0.3182830532496457,19,0.5479885613247605,0.8026315789473685,0.49740946185008833,0.9804686587179012
15,15,,leaf,25,42,107,0.3182830532496457,0.3182830532496457,24,0.5607886555965017,0.7979166666666667,0.49795947868120227,0.9845377964036451
15,15,,leaf,30,42,107,0.3182830532496457,0.3182830532496457,29,0.569376665937334,0.8068965517241379,0.4876237004117487,0.9872592678301515
15,15,,eom,10,42,95,0.24579874468515894,0.24579874468515894,9,0.5295953132412601,0.8388888888888889,0.5780893582897032,0.9536062461197545
15,15,,eom,15,42,95,0.24579874468515894,0.24579874468515894,14,0.5637502372653088,0.8214285714285714,0.5590579728325759,0.9706982159765953
15,15,,eom,20,42,95,0.24579874468515894,0.24579874468515894,19,0.5465240831296313,0.8078947368421052,0.5082493483610143,0.9785963149716845
15,15,,eom,25,42,95,0.24579874468515894,0.24579874468515894,24,0.5474138250313983,0.7916666666666666,0.4846207293786318,0.9831278667314377
15,15,,eom,30,42,95,0.24579874468515894,0.24579874468515894,29,0.5459731046903114,0.8155172413793104,0.493122967007173,0.9860772132568353
15,25,,leaf,10,42,66,0.33407572383073497,0.33407572383073497,9,0.5660071759095291,0.8944444444444445,0.6533128123892447,0.9568129906991459
15,25,,leaf,15,42,66,0.33407572383073497,0.33407572383073497,14,0.5538279068859879,0.8392857142857143,0.5677764321274876,0.9737925412616347
15,25,,leaf,20,42,66,0.33407572383073497,0.33407572383073497,19,0.5608283825623398,0.8210526315789474,0.5172670535425491,0.9806207218083515
15,25,,leaf,25,42,66,0.33407572383073497,0.33407572383073497,24,0.5496849441131973,0.7916666666666666,0.4790860273529458,0.9847646551769768
15,25,,leaf,30,42,66,0.33407572383073497,0.33407572383073497,29,0.5782132652274875,0.8017241379310345,0.487800143940195,0.9874283188852877
15,25,,eom,10,42,54,0.2514679084834987,0.2514679084834987,9,0.5221103402047589,0.8555555555555555,0.5937345938194748,0.9539133049491328
15,25,,eom,15,42,54,0.2514679084834987,0.2514679084834987,14,0.5126190540799457,0.8142857142857143,0.5171073312941094,0.9707966249421298
15,25,,eom,20,42,54,0.2514679084834987,0.2514679084834987,19,0.5315760935214321,0.7973684210526316,0.502833764747406,0.9785083567263584
15,25,,eom,25,42,54,0.2514679084834987,0.2514679084834987,24,0.5443959210211343,0.8,0.4804948040117028,0.983131393749562
15,25,,eom,30,42,54,0.2514679084834987,0.2514679084834987,29,0.563004653897941,0.7844827586206896,0.46142121757191423,0.9860148776639875
15,30,,leaf,10,42,50,0.3039076736181413,0.3039076736181413,9,0.5348586602050477,0.8555555555555555,0.5920523265676388,0.9566847265936009
15,30,,leaf,15,42,50,0.3039076736181413,0.3039076736181413,14,0.5268426323860929,0.8178571428571428,0.5210669882470905,0.9729495473580381
15,30,,leaf,20,42,50,0.3039076736181413,0.3039076736181413,19,0.5562951876238919,0.8184210526315789,0.5032419177974378,0.9800632101527793
15,30,,leaf,25,42,50,0.3039076736181413,0.3039076736181413,24,0.5526514570250146,0.80625,0.4798934691442538,0.9843456352146878
15,30,,leaf,30,42,50,0.3039076736181413,0.3039076736181413,29,0.5655191934786385,0.7948275862068965,0.45966414436719527,0.9870368264496236
15,30,,eom,10,42,42,0.2352702976310994,0.2352702976310994,9,0.5019746072221624,0.7888888888888889,0.5385216602576232,0.9521631133521774
15,30,,eom,15,42,42,0.2352702976310994,0.2352702976310994,14,0.5164740661703894,0.8035714285714286,0.5190276446350878,0.9701550416658317
15,30,,eom,20,42,42,0.2352702976310994,0.2352702976310994,19,0.5180080102890926,0.7868421052631579,0.4792372018801148,0.9782846381537817
15,30,,eom,25,42,42,0.2352702976310994,0.2352702976310994,24,0.5361980075661075,0.7770833333333333,0.4575048364574115,0.9828450715454379
15,30,,eom,30,42,42,0.2352702976310994,0.2352702976310994,29,0.5455341761145359,0.7775862068965518,0.4347806629252423,0.9858721023265822
15,35,,leaf,10,42,47,0.31484106094351083,0.31484106094351083,9,0.524279770773325,0.8333333333333334,0.5726818559535976,0.956989624479162
15,35,,leaf,15,42,47,0.31484106094351083,0.31484106094351083,14,0.5112321728932192,0.8035714285714286,0.4951508885540015,0.9732667082014882
15,35,,leaf,20,42,47,0.31484106094351083,0.31484106094351083,19,0.5538102118469727,0.8026315789473685,0.4793880155614326,0.9802668444944471
15,35,,leaf,25,42,47,0.31484106094351083,0.31484106094351083,24,0.5535398777285958,0.8,0.46303013341820815,0.9844632216539267
15,35,,leaf,30,42,47,0.31484106094351083,0.31484106094351083,29,0.5628696733953769,0.7793103448275862,0.446093215141786,0.987154062629638
15,35,,eom,10,42,39,0.2462036849564689,0.2462036849564689,9,0.4963516789828777,0.7888888888888889,0.5404215235130165,0.9525707366456376
15,35,,eom,15,42,39,0.2462036849564689,0.2462036849564689,14,0.5041153214503016,0.7857142857142857,0.4927280371175438,0.9708543007403199
15,35,,eom,20,42,39,0.2462036849564689,0.2462036849564689,19,0.5157366217573826,0.7710526315789473,0.45641936583790743,0.9784907842147487
15,35,,eom,25,42,39,0.2462036849564689,0.2462036849564689,24,0.5302084728830593,0.7666666666666667,0.4386646817064048,0.9829985410302481
15,35,,eom,30,42,39,0.2462036849564689,0.2462036849564689,29,0.5427769339626167,0.7758620689655172,0.4371485297857824,0.9860512844345938
15,40,,leaf,10,42,44,0.29884592022676654,0.29884592022676654,9,0.5104452224506445,0.8277777777777777,0.5681261398384998,0.9560338103388576
15,40,,leaf,15,42,44,0.29884592022676654,0.29884592022676654,14,0.5232788912029639,0.8107142857142857,0.49482855485677973,0.9728949952575869
15,40,,leaf,20,42,44,0.29884592022676654,0.29884592022676654,19,0.5388049174039136,0.7947368421052632,0.4689145370823142,0.9799300400226979
15,40,,leaf,25,42,44,0.29884592022676654,0.29884592022676654,24,0.5664447138881125,0.8,0.4646220166694568,0.984236188237257
15,40,,leaf,30,42,44,0.29884592022676654,0.29884592022676654,29,0.5728292899982474,0.7775862068965518,0.45487454465689214,0.9869077561874511
15,40,,eom,10,42,36,0.2308159546466896,0.2308159546466896,9,0.5081373150653237,0.8277777777777777,0.5662010885496414,0.9532834884418513
15,40,,eom,15,42,36,0.2308159546466896,0.2308159546466896,14,0.5062152558824069,0.7821428571428571,0.49244140421936416,0.9703922798840965
15,40,,eom,20,42,36,0.2308159546466896,0.2308159546466896,19,0.542929860758183,0.7763157894736842,0.46899857122703104,0.9782399729698668
15,40,,eom,25,42,36,0.2308159546466896,0.2308159546466896,24,0.5479632332126481,0.7791666666666667,0.44606479328518506,0.9828293413035128
15,40,,eom,30,42,36,0.2308159546466896,0.2308159546466896,29,0.5636592535307602,0.7741379310344828,0.4429664859787769,0.9858558020286936
20,8,,leaf,10,42,169,0.36080178173719374,0.36080178173719374,9,0.5109593888168596,0.8444444444444444,0.5596976800417173,0.9599919015414459
20,8,,leaf,15,42,169,0.36080178173719374,0.36080178173719374,14,0.5213321933701262,0.8321428571428572,0.5263316636389331,0.9749969079072575
20,8,,leaf,20,42,169,0.36080178173719374,0.36080178173719374,19,0.509603201683684,0.7921052631578948,0.4824416301055933,0.9816257498969951
20,8,,leaf,25,42,169,0.36080178173719374,0.36080178173719374,24,0.5305845360156124,0.8020833333333334,0.4921984571089959,0.9855433319032542
20,8,,leaf,30,42,169,0.36080178173719374,0.36080178173719374,29,0.5451622597012458,0.8051724137931034,0.49368635386368004,0.988031282166784
20,8,,eom,10,42,148,0.2814334885604373,0.2814334885604373,9,0.5266313353046299,0.8388888888888889,0.5575021127034709,0.9546620253910785
20,8,,eom,15,42,148,0.2814334885604373,0.2814334885604373,14,0.5196341310824486,0.8071428571428572,0.4866412668510393,0.971903895487987
20,8,,eom,20,42,148,0.2814334885604373,0.2814334885604373,19,0.5231139833009244,0.781578947368421,0.4793598367495036,0.9795227777931949
20,8,,eom,25,42,148,0.2814334885604373,0.2814334885604373,24,0.5352024131444034,0.7916666666666666,0.47743899671497886,0.9837892152902595
20,8,,eom,30,42,148,0.2814334885604373,0.2814334885604373,29,0.5564555263016492,0.7913793103448276,0.4812195378632993,0.9866653576299093
20,15,,leaf,10,42,103,0.32496456772626037,0.32496456772626037,9,0.5222962946888265,0.8277777777777777,0.5316807175837179,0.958339224442473
20,15,,leaf,15,42,103,0.32496456772626037,0.32496456772626037,14,0.5198473544316439,0.7964285714285714,0.49410938368334306,0.9742119831090262
20,15,,leaf,20,42,103,0.32496456772626037,0.32496456772626037,19,0.5373492137439081,0.8131578947368421,0.5195558125623512,0.9809769365316436
20,15,,leaf,25,42,103,0.32496456772626037,0.32496456772626037,24,0.5542092686861886,0.8166666666666667,0.5059283982716054,0.9849186908283508
20,15,,leaf,30,42,103,0.32496456772626037,0.32496456772626037,29,0.5685940648895955,0.8241379310344827,0.4909977717093726,0.9875903360143888
20,15,,eom,10,42,93,0.25349260984004857,0.25349260984004857,9,0.524303955924394,0.8111111111111111,0.5368414899943775,0.9533656753147621
20,15,,eom,15,42,93,0.25349260984004857,0.25349260984004857,14,0.5176332771730531,0.8,0.5132863705683436,0.9709823222089755
20,15,,eom,20,42,93,0.25349260984004857,0.25349260984004857,19,0.5597441009306988,0.8078947368421052,0.5224432727557412,0.9787512422956011
20,15,,eom,25,42,93,0.25349260984004857,0.25349260984004857,24,0.5584838243082808,0.80625,0.49629234471990635,0.9831722218576369
20,15,,eom,30,42,93,0.25349260984004857,0.25349260984004857,29,0.5626278301878498,0.7896551724137931,0.4796032285921501,0.9860465519546477
20,25,,leaf,10,42,64,0.30977930755213606,0.30977930755213606,9,0.5509685830448673,0.8833333333333333,0.6181249483784078,0.9570854782354706
20,25,,leaf,15,42,64,0.30977930755213606,0.30977930755213606,14,0.5503950222300334,0.8178571428571428,0.5325522629331784,0.9733396082412425
20,25,,leaf,20,42,64,0.30977930755213606,0.30977930755213606,19,0.532367885499946,0.7789473684210526,0.47627189039304624,0.9802702576829726
20,25,,leaf,25,42,64,0.30977930755213606,0.30977930755213606,24,0.5700949245018408,0.8020833333333334,0.48299371192731794,0.9844408888999299
20,25,,leaf,30,42,64,0.30977930755213606,0.30977930755213606,29,0.5789168058350206,0.7913793103448276,0.4614198113528102,0.9871659223828485
20,25,,eom,10,42,52,0.22939866369710468,0.22939866369710468,9,0.553288722025117,0.8388888888888889,0.5851090379240799,0.9480571553313363
20,25,,eom,15,42,52,0.22939866369710468,0.22939866369710468,14,0.5406739326448287,0.7892857142857143,0.5084945786491755,0.9696735978348773
20,25,,eom,20,42,52,0.22939866369710468,0.22939866369710468,19,0.5388264981447467,0.7894736842105263,0.4831305082344692,0.9780199121387533
20,25,,eom,25,42,52,0.22939866369710468,0.22939866369710468,24,0.5384954844864188,0.7791666666666667,0.47051415711304756,0.9826641458392819
20,25,,eom,30,42,52,0.22939866369710468,0.22939866369710468,29,0.5378159207347842,0.7741379310344828,0.4486281421130677,0.9856029853442905
20,30,,leaf,10,42,59,0.3371127758655598,0.3371127758655598,9,0.5366306358204436,0.85,0.5873311855039546,0.9595564673417952
20,30,,leaf,15,42,59,0.3371127758655598,0.3371127758655598,14,0.539218224895306,0.8142857142857143,0.5096410644432645,0.9745409477420918
20,30,,leaf,20,42,59,0.3371127758655598,0.3371127758655598,19,0.5252169220958418,0.781578947368421,0.4657574782925726,0.9810102398516038
20,30,,leaf,25,42,59,0.3371127758655598,0.3371127758655598,24,0.5664668345249212,0.7895833333333333,0.4696510150433533,0.9850418237422588
20,30,,leaf,30,42,59,0.3371127758655598,0.3371127758655598,29,0.5695326477284708,0.7827586206896552,0.4554516510528721,0.9876218755247369
20,30,,eom,10,42,44,0.24701356549908887,0.24701356549908887,9,0.5157645663432417,0.8333333333333334,0.5708282227793022,0.9511972907668347
20,30,,eom,15,42,44,0.24701356549908887,0.24701356549908887,14,0.5449743428456266,0.7964285714285714,0.5173958620530215,0.9704743854613322
20,30,,eom,20,42,44,0.24701356549908887,0.24701356549908887,19,0.5312015497957256,0.781578947368421,0.4764918233601188,0.978537641461025
20,30,,eom,25,42,44,0.24701356549908887,0.24701356549908887,24,0.5336445102789696,0.7625,0.4537554340433891,0.9829507261941218
20,30,,eom,30,42,44,0.24701356549908887,0.24701356549908887,29,0.5242840156541584,0.7482758620689656,0.433794458074088,0.9859688333635834
20,35,,leaf,10,42,48,0.36262401295808866,0.36262401295808866,9,0.5366089299683117,0.8666666666666667,0.5958676122524846,0.9614460641663448
20,35,,leaf,15,42,48,0.36262401295808866,0.36262401295808866,14,0.5354284263355191,0.8428571428571429,0.5257693339900923,0.975725391072884
20,35,,leaf,20,42,48,0.36262401295808866,0.36262401295808866,19,0.559247495589179,0.8157894736842105,0.50037172107723,0.9819571977688151
20,35,,leaf,25,42,48,0.36262401295808866,0.36262401295808866,24,0.566982826003701,0.8041666666666667,0.48126821314320595,0.985696961147681
20,35,,leaf,30,42,48,0.36262401295808866,0.36262401295808866,29,0.5632343180441073,0.7758620689655172,0.45872958391077173,0.9881542280559753
20,35,,eom,10,42,35,0.2381048795302693,0.2381048795302693,9,0.483009418038909,0.8388888888888889,0.5497676349084849,0.9534859031825964
20,35,,eom,15,42,35,0.2381048795302693,0.2381048795302693,14,0.5156907867002499,0.7785714285714286,0.49446146459573187,0.9699283922479873
20,35,,eom,20,42,35,0.2381048795302693,0.2381048795302693,19,0.5261681647741723,0.7894736842105263,0.4794014799009602,0.9783234477809998
20,35,,eom,25,42,35,0.2381048795302693,0.2381048795302693,24,0.5206823225556011,0.7645833333333333,0.44234108297327673,0.9828600187972487
20,35,,eom,30,42,35,0.2381048795302693,0.2381048795302693,29,0.5418811291820634,0.753448275862069,0.4335751449959818,0.9858196227925703
20,40,,leaf,10,42,44,0.35472767766754404,0.35472767766754404,9,0.5349215988071728,0.8444444444444444,0.5743535246548036,0.9608400989170488
20,40,,leaf,15,42,44,0.35472767766754404,0.35472767766754404,14,0.5203685648675892,0.8,0.49780339896587394,0.9749800874986014
20,40,,leaf,20,42,44,0.35472767766754404,0.35472767766754404,19,0.5605085740935648,0.8078947368421052,0.48989821234286085,0.9816288018074547
20,40,,leaf,25,42,44,0.35472767766754404,0.35472767766754404,24,0.5745171583180219,0.7958333333333333,0.47149751382363664,0.9854650803266433
20,40,,leaf,30,42,44,0.35472767766754404,0.35472767766754404,29,0.5803981834239097,0.7637931034482759,0.44224705230235056,0.9879402064036967
20,40,,eom,10,42,23,0.1714922048997773,0.1714922048997773,9,0.4853673128283335,0.7777777777777778,0.5177830459366827,0.9474269546606533
20,40,,eom,15,42,23,0.1714922048997773,0.1714922048997773,14,0.512973952423894,0.7821428571428571,0.4652130497387117,0.96783116163754
20,40,,eom,20,42,23,0.1714922048997773,0.1714922048997773,19,0.5319703686568227,0.8,0.47179495325004245,0.9768197643763314
20,40,,eom,25,42,23,0.1714922048997773,0.1714922048997773,23,0.5609824558568812,0.7956521739130434,0.46814987845389056,0.9809191865833972
20,40,,eom,30,42,23,0.1714922048997773,0.1714922048997773,23,0.5609824558568812,0.7956521739130434,0.46814987845389056,0.9809191865833972
