n_neighbors,min_cluster_size,min_samples,cluster_selection_method,reduce_nr,seed,n_raw,outlier_pre,outlier_post,K,cv,div,excl,frex
20,30,,leaf,15,42,55,0.3156509414861308,0.3156509414861308,14,0.507274692660088,0.8071428571428572,0.5066585730689456,0.9735890845152964
20,30,,leaf,20,42,55,0.3156509414861308,0.3156509414861308,19,0.5656878449808584,0.7921052631578948,0.5052698764865926,0.9805048437568858
20,30,,leaf,25,42,55,0.3156509414861308,0.3156509414861308,24,0.5777175613947866,0.7895833333333333,0.4918041642088801,0.9847241603595167
20,30,,leaf,30,42,55,0.3156509414861308,0.3156509414861308,29,0.586521437694778,0.7896551724137931,0.4728729702088183,0.9873359470355186
20,30,,eom,10,42,40,0.2383073496659243,0.2383073496659243,9,0.48070514793717106,0.7666666666666667,0.5224366529466615,0.9523867251712264
20,30,,eom,15,42,40,0.2383073496659243,0.2383073496659243,14,0.5459058109895432,0.8107142857142857,0.5230675546502487,0.9704352324590415
20,30,,eom,20,42,40,0.2383073496659243,0.2383073496659243,19,0.5584461923476806,0.781578947368421,0.48092855981451044,0.9782675555404483
20,30,,eom,25,42,40,0.2383073496659243,0.2383073496659243,24,0.5719138414017623,0.7729166666666667,0.4519661042323115,0.9828818424074964
20,30,,eom,30,42,40,0.2383073496659243,0.2383073496659243,29,0.5738383583149391,0.7672413793103449,0.4393118280403,0.9858629087954841
20,35,,leaf,10,42,46,0.3516906256327192,0.3516906256327192,9,0.5470722089106093,0.8444444444444444,0.5850607588585524,0.9602279233014291
20,35,,leaf,15,42,46,0.3516906256327192,0.3516906256327192,14,0.5266611587520664,0.8071428571428572,0.507075422631103,0.975179237807904
20,35,,leaf,20,42,46,0.3516906256327192,0.3516906256327192,19,0.5638022032646661,0.8131578947368421,0.4982727716827646,0.9817460746731148
20,35,,leaf,25,42,46,0.3516906256327192,0.3516906256327192,24,0.5859579935919863,0.8083333333333333,0.4914277527059195,0.985540252568157
20,35,,leaf,30,42,46,0.3516906256327192,0.3516906256327192,29,0.5963557747394574,0.7948275862068965,0.48049696890090077,0.9880526295505819
20,35,,eom,10,42,32,0.23020854423972464,0.23020854423972464,9,0.5138876305522508,0.8388888888888889,0.5793252011298518,0.9523453880185601
20,35,,eom,15,42,32,0.23020854423972464,0.23020854423972464,14,0.5246725048272024,0.7857142857142857,0.49371444675649734,0.9700928154979918
20,35,,eom,20,42,32,0.23020854423972464,0.23020854423972464,19,0.5479605890418712,0.7894736842105263,0.46368652555908235,0.9782346552940748
20,35,,eom,25,42,32,0.23020854423972464,0.23020854423972464,24,0.5694740645666362,0.7895833333333333,0.4544070142166068,0.9828764515838152
20,35,,eom,30,42,32,0.23020854423972464,0.23020854423972464,29,0.5720078648189691,0.7706896551724138,0.4345438475800644,0.985802021363638
20,40,,leaf,10,42,41,0.3273942093541203,0.3273942093541203,9,0.5510074001167765,0.8555555555555555,0.5998497431571534,0.9590147701471738
20,40,,leaf,15,42,41,0.3273942093541203,0.3273942093541203,14,0.5338850959773283,0.8214285714285714,0.516237048529318,0.9744075003241074
20,40,,leaf,20,42,41,0.3273942093541203,0.3273942093541203,19,0.5771310031525786,0.8052631578947368,0.49426033559637356,0.9810688828788052
20,40,,leaf,25,42,41,0.3273942093541203,0.3273942093541203,24,0.5874131801182484,0.8104166666666667,0.5000710748861442,0.9851224148207027
20,40,,leaf,30,42,41,0.3273942093541203,0.3273942093541203,29,0.6099086301450596,0.7965517241379311,0.4842716620573673,0.9876804335173586
20,40,,eom,10,42,30,0.22717149220489977,0.22717149220489977,9,0.5368107389574533,0.8333333333333334,0.5860655179050813,0.9523602239050111
20,40,,eom,15,42,30,0.22717149220489977,0.22717149220489977,14,0.5187887027758942,0.7928571428571428,0.4871298597659241,0.9703941559826063
20,40,,eom,20,42,30,0.22717149220489977,0.22717149220489977,19,0.5570502660635469,0.8026315789473685,0.48625480347978384,0.9783429310529549
20,40,,eom,25,42,30,0.22717149220489977,0.22717149220489977,24,0.5691677517534722,0.78125,0.44512913501807216,0.9828465457070864
20,40,,eom,30,42,30,0.22717149220489977,0.22717149220489977,30,0.5798341026453478,0.7616666666666667,0.4281851908269142,0.9862786104504744
